stage_id,race_id,race_name,race_date,stage_date,stage_name,stage_number,stage_type,classification,nation,race_link,stage_link,race_category,stage_points_scale,stage_ranking,profile_score,parcours_type,parcours_type_name,pcs_city_start,pcs_city_finish,start_time,avg_speed_winner,distance,elevation_gain,elevation_loss,elevation_average,elevation_maximum,elevation_minimum,temp_avg,temp_max,temp_min,_1000_to_1500_m,_1500_to_2000_m,_2000_to_2500_m,_2500_to_3000_m,_3000_to_3500_m,race_total_distance,race_total_elevation_gain,race_oldest_pcs_link
3297,2030,Memorial im. J. Grundmanna J. Wizowskiego,2014-06-21,2014-06-21,Stage 1,1,Stage,2.2,pl,https://www.procyclingstats.com/race/memorial-im-j.-grundmanna-j-wizowskiego/2014,https://www.procyclingstats.com/race/memorial-im-j.-grundmanna-j-wizowskiego/2014/stage-1,ME - Men Elite,2.2.Stage,338,,0,,Grodowiec,Grodowiec,,42.95,134800.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/memorial-im-j.-grundmanna-j-wizowskiego/2014
3298,2030,Memorial im. J. Grundmanna J. Wizowskiego,2014-06-21,2014-06-22,Stage 2,2,Stage,2.2,pl,https://www.procyclingstats.com/race/memorial-im-j.-grundmanna-j-wizowskiego/2014,https://www.procyclingstats.com/race/memorial-im-j.-grundmanna-j-wizowskiego/2014/stage-2,ME - Men Elite,2.2.Stage,338,,0,,Glogow,Grebocice,,44.38,184900.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/memorial-im-j.-grundmanna-j-wizowskiego/2014
3299,2031,Mzansi Tour,2014-04-08,2014-04-08,Prologue,,Prologue,2.2,za,https://www.procyclingstats.com/race/mzansi-tour/2014,https://www.procyclingstats.com/race/mzansi-tour/2014/prologue,ME - Men Elite,2.2.TTT,274,,2,"Hills, flat finish",Johannesburg,Johannesburg,,45.34,5000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/mzansi-tour/2013
3300,2031,Mzansi Tour,2014-04-08,2014-04-09,Stage 1,1,Stage,2.2,za,https://www.procyclingstats.com/race/mzansi-tour/2014,https://www.procyclingstats.com/race/mzansi-tour/2014/stage-1,ME - Men Elite,2.2.Stage,274,,3,"Hills, uphill finish",Golden Gate,Clarens,,44.03,140300.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/mzansi-tour/2013
3301,2031,Mzansi Tour,2014-04-08,2014-04-10,Stage 2,2,Stage,2.2,za,https://www.procyclingstats.com/race/mzansi-tour/2014,https://www.procyclingstats.com/race/mzansi-tour/2014/stage-2,ME - Men Elite,2.2.Stage,274,,5,"Mountains, uphill finish",Clarens,Golden Gate,,42.19,159000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/mzansi-tour/2013
3302,2031,Mzansi Tour,2014-04-08,2014-04-11,Stage 3,3,Stage,2.2,za,https://www.procyclingstats.com/race/mzansi-tour/2014,https://www.procyclingstats.com/race/mzansi-tour/2014/stage-3,ME - Men Elite,2.2.Stage,274,,3,"Hills, uphill finish",Bethlehem,Vanderbijlpark,,45.12,201000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/mzansi-tour/2013
3303,2031,Mzansi Tour,2014-04-08,2014-04-12,Stage 4,4,Stage,2.2,za,https://www.procyclingstats.com/race/mzansi-tour/2014,https://www.procyclingstats.com/race/mzansi-tour/2014/stage-4,ME - Men Elite,2.2.Stage,274,,0,,,,,,79500.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/mzansi-tour/2013
3304,2032,Okolo Jiznich Cech,2014-09-04,2014-09-04,Stage 1,1,Stage,2.2,cz,https://www.procyclingstats.com/race/okolo-jiznich-cech/2014,https://www.procyclingstats.com/race/okolo-jiznich-cech/2014/stage-1,ME - Men Elite,2.2.Stage,274,,0,,Protivin,Tabor,,44.36,184000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/okolo-jiznich-cech/2012
3305,2032,Okolo Jiznich Cech,2014-09-04,2014-09-05,Stage 2 (ITT),2,Individual Time Trial,2.2,cz,https://www.procyclingstats.com/race/okolo-jiznich-cech/2014,https://www.procyclingstats.com/race/okolo-jiznich-cech/2014/stage-2,ME - Men Elite,2.2.Stage,274,,0,,Nova Bystrice,Nova Bystrice,,48.54,12500.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/okolo-jiznich-cech/2012
3306,2032,Okolo Jiznich Cech,2014-09-04,2014-09-06,Stage 3,3,Stage,2.2,cz,https://www.procyclingstats.com/race/okolo-jiznich-cech/2014,https://www.procyclingstats.com/race/okolo-jiznich-cech/2014/stage-3,ME - Men Elite,2.2.Stage,274,,0,,Trebon,Churanov,,42.17,164000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/okolo-jiznich-cech/2012
3307,2032,Okolo Jiznich Cech,2014-09-04,2014-09-07,Stage 4,4,Stage,2.2,cz,https://www.procyclingstats.com/race/okolo-jiznich-cech/2014,https://www.procyclingstats.com/race/okolo-jiznich-cech/2014/stage-4,ME - Men Elite,2.2.Stage,274,,0,,Tyn nad Vltavou,Jindrichuv Hradec,,43.0,163000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/okolo-jiznich-cech/2012
3308,2033,Royal Smilde Olympia's Tour,2014-05-12,2014-05-12,Prologue,,Prologue,2.2,nl,https://www.procyclingstats.com/race/olympias-tour/2014,https://www.procyclingstats.com/race/olympias-tour/2014/prologue,ME - Men Elite,2.2.Stage,274,,0,,Hoofddorp,Hoofddorp,,56.69,4000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/olympias-tour/1909
3309,2033,Royal Smilde Olympia's Tour,2014-05-12,2014-05-13,Stage 1,1,Stage,2.2,nl,https://www.procyclingstats.com/race/olympias-tour/2014,https://www.procyclingstats.com/race/olympias-tour/2014/stage-1,ME - Men Elite,2.2.Stage,274,,0,,Ulft,Gendringen,,46.27,114000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/olympias-tour/1909
3310,2033,Royal Smilde Olympia's Tour,2014-05-12,2014-05-13,Stage 2 (TTT),2,Team Time Trial,2.2,nl,https://www.procyclingstats.com/race/olympias-tour/2014,https://www.procyclingstats.com/race/olympias-tour/2014/stage-2,ME - Men Elite,2.2.TTT,274,,0,,Gendringen,Gendringen,,50.98,14700.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/olympias-tour/1909
3311,2033,Royal Smilde Olympia's Tour,2014-05-12,2014-05-14,Stage 3,3,Stage,2.2,nl,https://www.procyclingstats.com/race/olympias-tour/2014,https://www.procyclingstats.com/race/olympias-tour/2014/stage-3,ME - Men Elite,2.2.Stage,274,,0,,Hoorn,Hoorn,,44.46,170900.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/olympias-tour/1909
3312,2033,Royal Smilde Olympia's Tour,2014-05-12,2014-05-15,Stage 4,4,Stage,2.2,nl,https://www.procyclingstats.com/race/olympias-tour/2014,https://www.procyclingstats.com/race/olympias-tour/2014/stage-4,ME - Men Elite,2.2.Stage,274,,0,,Zoetermeer,Rijswijk,,45.62,152400.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/olympias-tour/1909
3313,2033,Royal Smilde Olympia's Tour,2014-05-12,2014-05-16,Stage 5,5,Stage,2.2,nl,https://www.procyclingstats.com/race/olympias-tour/2014,https://www.procyclingstats.com/race/olympias-tour/2014/stage-5,ME - Men Elite,2.2.Stage,274,,0,,Reuver,Reuver,,45.27,186400.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/olympias-tour/1909
3314,2033,Royal Smilde Olympia's Tour,2014-05-12,2014-05-17,Stage 6,6,Stage,2.2,nl,https://www.procyclingstats.com/race/olympias-tour/2014,https://www.procyclingstats.com/race/olympias-tour/2014/stage-6,ME - Men Elite,2.2.Stage,274,,0,,Hoofddorp,Hoofddorp,,46.85,186400.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/olympias-tour/1909
3315,2034,Tour d'Algerie,2014-03-09,2014-03-09,Stage 1,1,Stage,2.2,dz,https://www.procyclingstats.com/race/tour-d-algerie/2014,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-1,ME - Men Elite,2.2.Stage,330,,0,,Alger,Ain Defla,,41.79,112500.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-d-algerie/1952
3316,2034,Tour d'Algerie,2014-03-09,2014-03-10,Stage 2,2,Stage,2.2,dz,https://www.procyclingstats.com/race/tour-d-algerie/2014,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-2,ME - Men Elite,2.2.Stage,330,,0,,Oran,Oran,,,169200.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-d-algerie/1952
3317,2034,Tour d'Algerie,2014-03-09,2014-03-11,Stage 3,3,Stage,2.2,dz,https://www.procyclingstats.com/race/tour-d-algerie/2014,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-3,ME - Men Elite,2.2.Stage,330,,0,,Oran,Sidi Bel Abbes,,38.25,148000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-d-algerie/1952
3318,2034,Tour d'Algerie,2014-03-09,2014-03-12,Stage 4,4,Stage,2.2,dz,https://www.procyclingstats.com/race/tour-d-algerie/2014,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-4,ME - Men Elite,2.2.Stage,330,,0,,Oran,Ain Temouchent,,38.08,143000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-d-algerie/1952
3319,2034,Tour d'Algerie,2014-03-09,2014-03-13,Stage 5,5,Stage,2.2,dz,https://www.procyclingstats.com/race/tour-d-algerie/2014,https://www.procyclingstats.com/race/tour-d-algerie/2014/stage-5,ME - Men Elite,2.2.Stage,330,,0,,Sidi Bel Abbes,Oran,,47.76,130000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-d-algerie/1952
3320,2035,Tour do Brasil Volta Ciclistica de Sao Paulo-Internacional,2014-02-09,2014-02-09,Stage 1,1,Stage,2.2,br,https://www.procyclingstats.com/race/tour-do-brasil/2014,https://www.procyclingstats.com/race/tour-do-brasil/2014/stage-1,ME - Men Elite,2.2.Stage,245,,2,"Hills, flat finish",Barueri,Sorocaba,,46.18,102900.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-do-brasil/2004
3321,2035,Tour do Brasil Volta Ciclistica de Sao Paulo-Internacional,2014-02-09,2014-02-10,Stage 2,2,Stage,2.2,br,https://www.procyclingstats.com/race/tour-do-brasil/2014,https://www.procyclingstats.com/race/tour-do-brasil/2014/stage-2,ME - Men Elite,2.2.Stage,245,,2,"Hills, flat finish",Sorocaba,Botucatu,,43.58,144300.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-do-brasil/2004
3322,2035,Tour do Brasil Volta Ciclistica de Sao Paulo-Internacional,2014-02-09,2014-02-11,Stage 3,3,Stage,2.2,br,https://www.procyclingstats.com/race/tour-do-brasil/2014,https://www.procyclingstats.com/race/tour-do-brasil/2014/stage-3,ME - Men Elite,2.2.Stage,245,,3,"Hills, uphill finish",Botucatu,Brotas,,42.94,146100.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-do-brasil/2004
3323,2035,Tour do Brasil Volta Ciclistica de Sao Paulo-Internacional,2014-02-09,2014-02-12,Stage 4 (ITT),4,Individual Time Trial,2.2,br,https://www.procyclingstats.com/race/tour-do-brasil/2014,https://www.procyclingstats.com/race/tour-do-brasil/2014/stage-4,ME - Men Elite,2.2.Stage,245,,3,"Hills, uphill finish",Brotas,Brotas,,50.02,25800.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-do-brasil/2004
3324,2035,Tour do Brasil Volta Ciclistica de Sao Paulo-Internacional,2014-02-09,2014-02-13,Stage 5,5,Stage,2.2,br,https://www.procyclingstats.com/race/tour-do-brasil/2014,https://www.procyclingstats.com/race/tour-do-brasil/2014/stage-5,ME - Men Elite,2.2.Stage,245,,3,"Hills, uphill finish",Brotas,Aguas de Lindoia,,40.86,191600.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-do-brasil/2004
3325,2035,Tour do Brasil Volta Ciclistica de Sao Paulo-Internacional,2014-02-09,2014-02-14,Stage 6,6,Stage,2.2,br,https://www.procyclingstats.com/race/tour-do-brasil/2014,https://www.procyclingstats.com/race/tour-do-brasil/2014/stage-6,ME - Men Elite,2.2.Stage,245,,2,"Hills, flat finish",Lindoia,Atibaia,,43.09,159100.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/tour-do-brasil/2004
