,full_name,cyclist_id,url
5046,RUIZ Edgar-humberto,,
5047,TRIANA Augusto,,
5048,BARDUCCI Giovanni,,
5049,BERNARDI Fabio,,
5050,CASADEI Maurizio,,
5051,FRISONI Gianfranco,,
5052,GASPERI Nicola,,
5053,GIANCECCHI Mauro,,
5054,GUIDI Settimio,,
5055,MORONCELLI Massimo,,
5056,SANTI Alessandro,,
5057,STEFANELLI Alessandro,,
5058,STEFANELLI Paolo,,
5059,TOMASSINI Roberto,,
5060,VENERUCCI Pier Marino,,
5061,ZAFFERANI Davide,,
5062,GOLAY Sylvain,,
5063,PATTENGILL Derby,,
5064,SCHOMMER Craig,,
5065,CASARTELLI Fabio,,
5066,DERNIES Michel,,
5067,STENERSEN Bjørn,,
5068,SWART Steve,,
5069,WELTZ Johnny,,
5070,GIUCOLSI Roberto,,
5071,LOM Luboš,,
5072,LUCCHI Gianluca,,
5073,ARMSTRONG Tom,,
5074,HUNTER Allan,,
5075,NORTON Frederick,,
5076,SEAMAN John,,
5077,MAASSEN Frans,,
5078,VAN DEN BOSSCHE Alain,,
5079,VICIOSO Jose,,
5080,DE SMUL Pascal,,
5081,DEMOL Dirk,,
5082,ONCLIN Kurt,,
5083,VERHOEVEN Nico,,
5084,ENGELBRECHT Willy,,
5085,KRUGER Fransie,,
5086,MCLEAN Andrew,,
5087,REYNOLDS Keith,,
5088,WIKNER Blayne,,
5089,IDZOREK Tom,,
5090,LOVEDAY Douglas,,
5091,BOYER Éric,,
5092,MARTINELLI Gianvito,,
5093,FILIPOV Evgueny,,
5094,KLEVTSOV Oleg,,
5095,KLIOUCHKINE Vladimir,,
5096,MOLLAR Oscar,,
5097,MONZO-CORELLA Jose Miguel,,
5098,ROSTOVTSEV Alexandre,,
5099,BADILLA Miguel,,
5100,BERMUDEZ Carlos,,
5101,BERMUDEZ Giovanni,,
5102,FARIAS Wilson,,
5103,GUACHETA Raul,,
5104,SÁNCHEZ Randell,,
5105,VILLANUEVA Edgar,,
5106,VIQUEZ Adrian,,
5107,CLARKE Barrie,,
5108,COLTMAN Gary,,
5109,EARLEY Martin,,
5110,ROBINSON Louise,,
5111,SEYMOUR Robin,,
5112,PEREIRA Carlos,,
5113,PINTO Paulo,,
5114,CORNETTE Giovanni,,
5115,DE BACKER Christoph,,
5116,DIERCKX Danny,,
5117,FONTAINE Patrick,,
5118,HART Brendan,,
5119,KÄLIN Karl,,
5120,RUDKIN Sebastian,,
5121,MANN David,,
5122,MCCORMACK Paul,,
5123,POWELL Donald,,
5124,KIEFEL Ron,,
5125,PAPE Peter,,
5126,SWIFT Paul,,
5127,ACCIAVATTI Rob,,
5128,BINGHAM Skylere,,
5129,LARSEN Steve,,
5130,OELKERS Ryan,,
5131,RUTTER Jeff,,
5132,SOUTHARD Mark,,
5133,WALLACE Shaun,,
5134,FRAGA Esteban,,
5135,MCDONOUGH Brian,,
5136,STUCKEY Bobby,,
5137,BIGOS Dariusz,,
5138,RYCHLIK Karol,,
5139,CROWE Robert,,
5140,GOUDIE Darren,,
5141,JACKSON Matthew,,
5142,KENT John,,
5143,BAKHMETIEV Oleg,,
5144,BIAKOV Alexei,,
5145,GORGOS Aisar,,
5146,MKRTCHYAN Artak,,
5147,SAPRYKIN Roman,,
5148,RAAB Uwe,,
5149,GOSINK Bennie,,
5150,SIMUNEK Radomir,,
5151,VAN BRECHT Peter,,
5152,VAN DONINK Jan,,
5153,VAN LAER Gerry,,
5154,VAN VEENENDAAL Frank,,
5155,VANDAELE Erwin,,
5156,BLEWETT Mark,,
5157,DA COSTA Manuel,,
5158,DUARTE Antonio Viriato da Silva,,
5159,FERNANDO ROCHA José,,
5160,FRANCISCO Pedro Luis,,
5161,MOUNTJOY Christopher,,
5162,PARENTE Alberto,,
5163,RODRIGUES Luis José Pereira Ferreira,,
5164,SABIDO Nuno,,
5165,THEUS Anthony,,
5166,HAUSER Reto,,
5167,HIRS Daniel,,
5168,JOLIDON Jocelyn,,
5169,WERNLI André,,
5170,NEVENS Jan,,
5171,ROES Peter,,
5172,VERVOORT Wim,,
5173,KHRABZOV Konstantin,,
5174,VERVINCKT Piet,,
5175,ALAYON Alfonso,,
5176,CARVALHO Fernando Alberto Oliveira,,
5177,CORREIA Angelo,,
5178,GALLEGO Miguel,,
5179,SANTOS Jose,,
5180,VINCENTE DIAZ Jose,,
5181,BOGAERT Jan,,
5182,BOTTELDOORN Nick,,
5183,CLAUW Geert,,
5184,COPPENS Rik,,
5185,ELAUT Pascal,,
5186,TIFFE Jochen,,
5187,VERHOEVEN Franky,,
5188,VINGERHOETS Rudy,,
5189,GHIROTTO Massimo,,
5190,BARRERA Nestor,,
5191,FUSER Denis,,
5192,GALATI Vincenzo,,
5193,GUSMEROLI Roberto,,
5194,MARGON Fabrizio,,
5195,MILAN Flavio,,
5196,FERNANDEZ Oscar,,
5197,GUTIÉRREZ Alfonso,,
5198,SEQUEIRA Luis,,
5199,FALLAS MELENDEZ Mario,,
5200,FREZE Marc,,
5201,MESEN VARGAS Gustavo,,
5202,WILCHES Gustavo,,
5203,WILCHES Marcos,,
5204,DELGADO Pedro,,
5205,GOROSPE Julián,,
5206,MARTÍN Antonio,,
5207,ZARRABEITIA Juan Antonio,,
5208,BORDONALI Fabio,,
5209,GIUPPONI Flavio,,
5210,LEALI Bruno,,
5211,KUUM Jaanus,,
5212,CHUZHDA Oleg Petrovitch,,
5213,MARTÍNEZ Juan,,
5214,SÁNCHEZ Miguel Ángel,,
5215,BOUCANVILLE Franck,,
5216,CHAUBET Christian,,
5217,DUBREUIL Michel,,
5218,ESNAULT Patrice,,
5219,FARAMA Benoit,,
5220,GILLEREAU Pierrick,,
5221,KELLY Sean,,
5222,LIEVIN Gérald,,
5223,MADIOT Marc,,
5224,MADIOT Yvon,,
5225,CARITOUX Éric,,
5226,GUAZZINI Gerard,,
5227,PHILIPOT Fabrice,,
5228,PINEAU Frank,,
5229,CODY Tom,,
5230,PAOLINETTI Jamie,,
5231,BRENES José Andrés,,
5232,MILLER Dave,,
5233,STEPHEN Faust,,
5234,WRIGHT Steven,,
5235,BIETS Erwin,,
5236,EVENEPOEL Patrick,,
5237,HAGHEDOOREN Paul,,
5238,SZOSTEK Noel,,
5239,VAN AERT Jos,,
5240,HUBER Chris,,
5241,PARKIN Joseph,,
5242,DEMEL Christoph,,
5243,HENS Markus,,
5244,LONTSCHARITSCH Josef,,
5245,PFLEGER Alois,,
5246,POPP Paul,,
5247,RASSINGER Bernhard,,
5248,TENOR Wolfgang,,
5249,VAN ROMPAEY Werner,,
5250,GOROSPE Ruben,,
5251,MURGUIALDAY Javier,,
5252,RUÍZ Pello,,
5253,USABIAGA Xabier,,
5254,BAGOT Jean-Claude,,
5255,MAIER Harald,,
5256,MANCEBO Eleuterio,,
5257,PÉREZ Xavier,,
5258,PIÑERO Fernando,,
5259,SUTTON Shane,,
5260,WILSON Drew,,
5261,BEZAULT Laurent,,
5262,CLAVEYROLAT Thierry,,
5263,LEMOND Greg,,
5264,ARGENTIN Moreno,,
5265,GAMBA Giuseppe,,
5266,BRADY John,,
5267,CATTANEO Rocco,,
5268,JAMIESON Tim,,
5269,MCFARLANE David,,
5270,MCGLEDE Stephen,,
5271,BOTARELLI Paolo,,
5272,CASADO Philippe,,
5273,VIGNADUZZI Gianni,,
5274,BELA Rui,,
5275,CUNHA Manuel,,
5276,DA SILVA Acácio,,
5277,DE CASTRO OLIVEIRA PINTO António Joaquim,,
5278,CADENA Julio César,,
5279,MARTÍNEZ Juan José,,
5280,PREGO Genaro,,
5281,PRADA Luca,,
5282,TREPIN Diego,,
5283,AVEY Josh,,
5284,CAMPBELL Chad,,
5285,ENSING Jeff,,
5286,MILWARD Mark,,
5287,NOVERR Peter,,
5288,ROONEY Eamann,,
5289,SAINTY Todd,,
5290,DAVIDSON Colin,,
5291,RAYNER David,,
5292,MAGALHÃES AZEVEDO Wanderley,,
5293,RIBEIRO Mauro,,
5294,MONCADA Gerardo,,
5295,GASTÓN Iñaki,,
5296,GIOVANNETTI Marco,,
5297,MULLER Jörg,,
5298,PALETTI Michele,,
5299,CHIOCCIOLI Franco,,
5300,ALCALÁ Raúl,,
5301,ANDERSON Phil,,
5302,DAHLBERG Nathan,,
5303,MORGAN Wayne,,
5304,RAMPOLLO Gabriele,,
5305,SCHUR Jan,,
5306,ELLISTON William,,
5307,MYERS Rodney,,
5308,DE WOLF Dirk,,
5309,MOTTET Charly,,
5310,SCHURER Eddy,,
5311,THEBES Raymond,,
5312,AHEDO Jose Maria,,
5313,ALDANONDO Xavier,,
5314,IZKARA Borja,,
5315,ROMERO Juan,,
5316,COOMAN Jerry,,
5317,DENEUT Patrick,,
5318,DIERICKX Luc,,
5319,VAN HOOF Peter,,
5320,VAN ZIJL Sean,,
5321,WOLHUTER Allan,,
5322,WRIGHT Ian,,
5323,ABRAMOV Vladimir,,
5324,AGUADO Carmelo,,
5325,ANACHKINE Evgueny,,
5326,BATURO Valery,,
5327,IVANOV Evgueni,,
5328,BAKER David,,
5329,DOUCE Steve,,
5330,HINTON Paul,,
5331,TIMMIS Adrian,,
5332,BAREILLE Francis,,
5333,BLANCO Arximiro,,
5334,BOTCHKOV Alexe,,
5335,DZUBA Igor,,
5336,IVANOV Ivan,,
5337,SAPRONOV Valeri,,
5338,SEVERINOV Serguei,,
5339,TOUKHVATOULIN Roustam,,
5340,TSAIGER Sergei,,
5341,MCGREGOR Steve,,
5342,SWIFT Tim,,
5343,RUBIO Stephane,,
5344,WAY Sean,,
5345,JOE SHEARSBY Billy,,
5346,DE BAETS Philip,,
5347,REMELS Johan,,
5348,SELS Stefan,,
5349,VAN LOOY Danny,,
5350,HARMELING Rob,,
5351,JOHNSEN Lars Kristian,,
5352,LAURITZEN Dag-Otto,,
5353,ROOKS Steven,,
5354,DEVOS Johan,,
5355,LIBOTON Mario,,
5356,KVÅLSVOLL Atle,,
5357,ENTHOVEN Edwin,,
5358,VAN DEN BERGHE Igor,,
5359,AMBITE Eladio,,
5360,ANTEQUERA Francisco José,,
5361,PEDERSEN Per,,
5362,QUEVEDO Fernando,,
5363,ALEXANDRE Marcelo Oscar,,
5364,ANASTASIA Flavio,,
5365,BARSOTELLI Gianluigi,,
5366,BETSCHART Kurt,,
5367,RISI Bruno,,
5368,VEZZOLI Gianluca,,
5369,CHOZAS Eduardo,,
5370,RIDAURA Vicente Juan,,
5371,BAPTISTA Fernando Manuel de Oliveira,,
5372,DOS SANTOS SIMOES Vital Manuel,,
5373,SANTIAGO Jose,,
5374,RODRÍGUEZ MAGRO Jesús,,
5375,MEYVISCH Hervé,,
5376,ROCHE Stephen,,
5377,GOMES MARTINS Carlos,,
5378,MANUEL GONCALVES Jorge,,
5379,NEVES Amilcar,,
5380,NEVES Manuel,,
5381,VITORINO Rui,,
5382,BIONDI Laurent,,
5383,FOREST Robert,,
5384,FURLAN Luigi,,
5385,ESPINOSA Francisco,,
5386,VILLANUEVA José Luis,,
5387,DE MUYNCK Klaus,,
5388,DEXTERS Rudi,,
5389,GOESSENS Jan,,
5390,IN'T VEN Danny,,
5391,STUMPF Remig,,
5392,GREWAL Alexi,,
5393,PHINNEY Davis,,
5394,GARCÍA Federico,,
5395,GUTIERREZ Jaime Carlos,,
5396,KLIMOV Viktor,,
5397,RJAKSINSKI Viktor,,
5398,SOUCASE Juan,,
5399,TABING Lloyd,,
5400,WEBER Steve,,
5401,CORREIA Eduardo,,
5402,DULAS Andrzej,,
5403,MOREIRA Luis Manuel Dias,,
5404,BODEN Falk,,
5405,JAKOBS Gert,,
5406,MANUYLOV Jury,,
5407,MARTINEZ Manuel,,
5408,PÉREZ Emili,,
5409,VALBUENA Juan,,
5410,WEGMULLER Thomas,,
5411,ERMENAULT Philippe,,
5412,SIMON Jérôme,,
5413,AMADOR José Santiago,,
5414,AUGUSTO RAMIREZ Cesar,,
5415,CUSPOCA Demetrio,,
5416,ENRIQUE LOPEZ Josue,,
5417,FELICIANO William,,
5418,MORENO José Fabio,,
5419,WILCHES Pablo Emilio,,
5420,FIGNON Laurent,,
5421,RONDON Abelardo,,
5422,CORSI Luca,,
5423,CHABANIER Serge,,
5424,KATO Hiroichi,,
5425,TAKAHASHI Matsuyoshi,,
5426,BARNETT Peter,,
5427,BOYLAN Gary,,
5428,PARSONAGE Gavin,,
5429,RUGARI Paul,,
5430,STIRLING Andrew,,
5431,WOODS Dean,,
5432,CRISCIONE Salvatore,,
5433,LECLERCQ Jean-claude,,
5434,MARIUZZO Dario,,
5435,NUZZI Maurizio,,
5436,PIETERS Peter,,
5437,GOMI Minoru,,
5438,KUME Yarunori,,
5439,MUKUYOSHI Nobuyuki,,
5440,OSHIKUBO Toru,,
5441,TOKIMATSU Tadashi,,
5442,YONEYAMA Koji,,
5443,FUERTE Anselmo,,
5444,MORENO Luis Felipe,,
5445,ROSADO Jesus,,
5446,ROTA Ramon,,
5447,MATTHEUS Jan,,
5448,ROBEET Patrick,,
5449,SIEMONS Marc,,
5450,VAN EYNDE Wim,,
5451,VAN HOOYDONCK Gino,,
5452,ALLOCCHIO Stefano,,
5453,BONO Sandro,,
5454,CORTINOVIS Stefano,,
5455,SZERSZYNSKI Marek,,
5456,CONSONNI Mauro,,
5457,GHIOTTO Federico,,
5458,STEIGER Daniel,,
5459,VAIRETTI Raimundo,,
5460,ZAFFERANI Sergio,,
5461,ZONZINI Silvio,,
5462,BOAG Robert,,
5463,MEEHAN Richard,,
5464,POSIDELOV Igor,,
5465,VARAVA Vladimir,,
5466,BAY Thomas,,
5467,MOENS Greg,,
5468,DOYLE Tony,,
5469,HOLDEN Rob,,
5470,RANDLE Wayne,,
5471,WINGRAVE Spencer,,
5472,LECLERC Roland,,
5473,DÍAZ Pedro Luis,,
5474,BARROS Antonio,,
5475,BARSOUKOV Alexandre,,
5476,CHEVTCHENKO Vladimir,,
5477,CHIRIAVSKI Serguei,,
5478,DRONOV Vladislav,,
5479,GALITCHANIN Nikolai,,
5480,KALIMOULINE Vinis,,
5481,KIRICHENKO Aleksandr,,
5482,LYSENKO Alexandre,,
5483,PIANYKHE Dimitri,,
5484,RIPA Oleg,,
5485,RUDELOPT Claude,,
5486,SITNOV Andrei,,
5487,LOEHNER John,,
5488,MATUSH Tommy,,
5489,MIONSKE Bob,,
5490,NEAL Jan,,
5491,SHEEHAN Chris,,
5492,BALLAT Anton,,
5493,VAN DER BORGHT Alain,,
5494,WILLEMSENS Peter,,
5495,DAVIS Tony,,
5496,FOX Danny,,
5497,TILFORD Steve,,
5498,BENEKE Gary,,
5499,BENEKE Mark,,
5500,DIEM Marco,,
5501,MULDER Theuns,,
5502,WOLHUTER Steven,,
5503,GORAL Darius,,
5504,LEHNERT Raimund,,
5505,MATHIS Robert,,
5506,NAMTVEDT Bo André,,
5507,GRÖNE Bernd,,
5508,HANEGRAAF Jacques,,
5509,KRIEGER Dominik,,
5510,VAN ORSOUW Marc,,
5511,BAFCOP Edwin,,
5512,COLYN Luc,,
5513,DE FRENNE Peter,,
5514,DEJARDIN Fabrice,,
5515,DIERICKX Ferdi,,
5516,DIERICKX Marc,,
5517,VAN LEEUWE Stefan,,
5518,GIRARDI Sergio,,
5519,HERMANS Mathieu,,
5520,WIJNANDS Ad,,
5521,BOOGAARD Niels,,
5522,DEKKER Dick,,
5523,ELEN Jos,,
5524,SANGU Tadashi,,
5525,VAN HAPPEN Jeroen,,
5526,VAN LOENHOUT Willem-jan,,
5527,DECKERS Chris,,
5528,EICKELBECK Guido,,
5529,SCHLEICHER Markus,,
5530,SCHOOVAERTS Patrick,,
5531,CLARYSSE Dirk,,
5532,DAEMS Corneille,,
5533,GIESBERTS Ludo,,
5534,ROELANDT Patrick,,
5535,VAN DER VIN Rober,,
5536,VERLEDEN Kurt,,
5537,VINK Menno,,
5538,SEGERS Noël,,
5539,ZUIJDERWIJK Wilco,,
5540,CANCIANI Leonardo,,
5541,MORO Michele,,
5542,PARRA Fabio Enrique,,
5543,PARRA Humberto,,
5544,CAVALLINI Franco,,
5545,CONVALLE Fabrizio,,
5546,GAVAZZI Pierino,,
5547,PACCAGNELLA Ottavio,,
5548,WORRE Jesper,,
5549,GÖLZ Rolf,,
5550,JOHO Stephan,,
5551,ARRIBAS Juan Carlos,,
5552,ARROSPIDE Ion,,
5553,LAGUIA Jose Luis,,
5554,LLACH Joaquin,,
5555,MERENCIANO José Juan,,
5556,MUJIKA Jokin,,
5557,SÁNCHEZ José Antonio,,
5558,COTTENIES Filip,,
5559,HEIRWEG Dirk,,
5560,LEGRAND Michel,,
5561,PAUWELS Ronny,,
5562,PRIEM Didier,,
5563,FUCHS Fabian,,
5564,LUKIN Luis Javier,,
5565,SAN ROMAN Francisco,,
5566,BELLATI Andrea,,
5567,BREU Beat,,
5568,HOLDENER Erich,,
5569,HOLENWEGER Bruno,,
5570,STUTZ Werner,,
5571,VITALI Sandro,,
5572,WABEL Beat,,
5573,DE KEULENAER Ludo,,
5574,SOLLEVELD Gerrit,,
5575,KINDBERG Hans,,
5576,LAVAINNE Christophe,,
5577,CARVALHO Benjamin,,
5578,GABIRRO DOMINGOS Luis,,
5579,PAULINHO Jacinto,,
5580,ABADIE Henri,,
5581,BASTIANELLI Christophe,,
5582,AJA Enrique Alberto,,
5583,ALONSO Enrique,,
5584,ARENAS Guillermo,,
5585,BEUKER René,,
5586,CARBAYEDA Xabier,,
5587,MARTIARENA José Antonio,,
5588,MAZON Bernardo,,
5589,MURUA Inaki,,
5590,OLIVEIRA Jose Manuel,,
5591,PARRA Richard Gustavo,,
5592,PORTILLO Santiago,,
5593,SEGUIN Brian,,
5594,STOCKTON Derin,,
5595,STOCKTON Kurt,,
5596,CAMARILLO Angel,,
5597,DOMÍNGUEZ Manuel Jorge,,
5598,DUCH Javier,,
5599,GONZALO Manuel,,
5600,GONZALO Victor,,
5601,PRADO Vicente,,
5602,BEELEN Daniel,,
5603,HUYGENS Kurt,,
5604,LACRESSONNIERE Vincent,,
5605,MELSEN Johan,,
5606,PATTYN Franky,,
5607,STROUKEN Patrick,,
5608,WAMPERS Jean-Marie,,
5609,WINDELS David,,
5610,WYNANTS Jan,,
5611,FARMER David,,
5612,STIEDA Alex,,
5613,MACHARIS Johnny,,
5614,WOLTMAN Henk,,
5615,BASSET Pascal,,
5616,BENICHON Gilles,,
5617,BESSEYNE Gilles,,
5618,HENRIET Herve,,
5619,LALLOUET Michel,,
5620,STASSE Michel,,
5621,VIRVALEIX Didier,,
5622,LOGVIN Oleg,,
5623,PERUNOVSKI Youri,,
5624,ZINOVIEW Alexandre,,
5625,CORREDOR Israel,,
5626,LOZADA Jairo Armando,,
5627,PATARROYO Hector,,
5628,PULIDO William,,
5629,SAMUEL Gene,,
5630,CECI Vincenzo,,
5631,CESARINI Francesco,,
5632,HALUPCZOK Joachim,,
5633,JACOBS Patrick,,
5634,ROCCHI Eduardo,,
5635,JENTNER Jens,,
5636,MANDERS Henri,,
5637,MARKI Hansrüdi,,
5638,STEVENHAAGEN Peter,,
5639,WINTERBERG Guido,,
5640,COSTELLO Michael,,
5641,HUGHES John,,
5642,BORDIGNON Gianluca,,
5643,FLOOD Rick,,
5644,GIGER Peter,,
5645,KOLLER Felix,,
5646,ROTH Bruno,,
5647,RUOSS Ruedi,,
5648,TOFFALI Marco,,
5649,ALVES Antonio,,
5650,CARVALHO Joaquim,,
5651,MONTEIRO SILVA Antonio,,
5652,PAULO OLIVEIRA Mario,,
5653,SEFTON Steve,,
5654,SWINARSKI Marek,,
5655,MORALES Pedro Saúl,,
5656,GODIMUS Yves,,
5657,HEYLEN Benny,,
5658,HUYGHE Peter,,
5659,KULAS Marek,,
5660,MACHARIS Marc,,
5661,BODYK Jacek,,
5662,BRAMATI Luca,,
5663,KRAWCZYK Slawomir,,
5664,PIOVANI Maurizio,,
5665,GAYANT Martial,,
5666,HAEX Jos,,
5667,NAESSENS Fabrice,,
5668,VERSCHUEREN Patrick,,
5669,CHABALKINE Vadim,,
5670,DURAN Benito,,
5671,HERNÁNDEZ Carlos,,
5672,MARQUES Jose,,
5673,SUYKERBUYK Luc,,
5674,VASSILICHENKOV Dimitri,,
5675,YURREBASO José Maria,,
5676,ZUBOV Andrei,,
5677,CIPLIJAUSKAS Naglis,,
5678,HERRERA Luis Alberto,,
5679,KRAVCHENKO Vadim,,
5680,OLARTE Victor-hugo,,
5681,PALACIO William,,
5682,ROMANOVAS Jonas,,
5683,UMARAS Mindaugas,,
5684,CECCHETTO Enrico,,
5685,CESARETTI Daniele,,
5686,GALLESCHI Enrico,,
5687,PASTORELLI Ettore,,
5688,VANDELLI Maurizio,,
5689,ZIMMERMANN Urs,,
5690,LEJARRETA Marino,,
5691,WELTZ Kenneth,,
5692,DHAENENS Rudy,,
5693,KNUVERS Eric,,
5694,LUBBERDING Henk,,
5695,DURST Thomas,,
5696,HENDRIKS Martin,,
5697,VOS John,,
5698,BANKIN Konstantin,,
5699,IAROCHENKO Oleg,,
5700,ROMANOV Alexandre,,
5701,TRUBINE Alexandre,,
5702,VEDERNIKOV Andrei,,
5703,CLARAMUNT Javier,,
5704,CUADRADO José Emilio,,
5705,DIAZ Jose Luis,,
5706,ESPEJO Antonio,,
5707,JIMENEZ Rodolfo,,
5708,LORENZANA Rafael,,
5709,MARTIN Juan Ramón,,
5710,MORÁN José Luis,,
5711,MOREDA Casimiro,,
5712,PEDRERO Jose,,
5713,RODRÍGUEZ Jesús,,
5714,MAGNIN Eric,,
5715,STEVENSON Clayton,,
5716,VICHOT Frédéric,,
5717,CAMMISH Ian,,
5718,DOS SANTOS José Claudio Aparecido,,
5719,ROCHA Carlos,,
5720,ZEFERINO Manuel,,
5721,ABDOURAKHMANOV Alichere,,
5722,BAKALOV Andrei,,
5723,DMITRIEV Konstantine,,
5724,DOUKHNENKO Igor,,
5725,KOKORINE Andrei,,
5726,KOROBKO Alexandre,,
5727,KOUDRIA Dimitri,,
5728,KOUTEPOV Vladimir,,
5729,PONOMAREV Igor,,
5730,TIMOFEEV Alexandre,,
5731,ZAGREBELNY Evgueni,,
5732,EATON Matt,,
5733,STANSBURY Neal,,
5734,HILSE Peter,,
5735,MORENO Pablo,,
5736,SAVINOTCHKINE Sergei,,
5737,UREA José,,
5738,ARAUJO Antonio,,
5739,ARAUJO Carlos,,
5740,BOLTEN Uwe,,
5741,GORGEN Jochen,,
5742,HESS Markus,,
5743,ADAMS Kenny,,
5744,ALCALÁ Rodrigo,,
5745,BIANCHINI Stefano,,
5746,GYLLING Peter,,
5747,TOSI Angelo,,
5748,URBONAS James,,
5749,VON DALGOW Alexander Ernst,,
5750,WHICKER Randy,,
5751,AUN Martin,,
5752,CARPENTER Ken,,
5753,EUSTICE John,,
5754,FORNES Gerry,,
5755,GUNTHER Roland,,
5756,PECK Kevin,,
5757,ROUX Denis,,
5758,WILLERTON Paul,,
5759,GEORGIEV Valentin,,
5760,MENDES João Paulo,,
5761,PEREIRA Rui,,
5762,BOS Gino,,
5763,GANSLER Peter,,
5764,HUBNER Michael,,
5765,MATWEW Robert,,
5766,WOLF Carsten,,
5767,GUIMARÃES Jose,,
5768,SOARES Eduardo,,
5769,JENTZSCH Olaf,,
5770,KOOLS Adrie,,
5771,LILHOLT Søren,,
5772,PATRY Rudy,,
5773,PEIPER Allan,,
5774,ROGIERS Rudy,,
5775,SELS Wim,,
5776,VAN DER POEL Jacques,,
5777,VAN HOLEN Ronny,,
5778,BARTH Thomas,,
5779,HENRY Conor,,
5780,SIEMONS Jan,,
5781,VAN DER PAS Jos,,
5782,ZHDANOV Vasily,,
5783,ANDERSEN Kim,,
5784,DE BAES Niko,,
5785,EBERLE Gerhard,,
5786,LIENHART Johann,,
5787,STROUKEN Alain,,
5788,TRAXL Mario,,
5789,VAN RIJEN Corné,,
5790,WOHLFAHRTER Arno,,
5791,MCCULLUM Graeme,,
5792,MCINTOSH Robert,,
5793,SMITH Lauren,,
5794,STRYDOM Mark,,
5795,CÓRDOBA Roberto,,
5796,ESPARZA Antonio,,
5797,FERRERO Fernando,,
5798,GARCIA Jesús Ángel,,
5799,GUERRIKAGOITIA Enrique,,
5800,GUILLEN Juan,,
5801,JUSDADO Juan Carlos,,
5802,MARTÍN Jesús Cruz,,
5803,MARTÍNEZ Antonio,,
5804,MARTINEZ Fernando,,
5805,PACHECO José Fernando,,
5806,PEREZ Francisco,,
5807,RIPOLL José Andrés,,
5808,SARRAPIO José Angel,,
5809,BRICAUD Thierry,,
5810,LAMMERTS Johan,,
5811,BARROSO Luis,,
5812,MARCOZZI Marino,,
5813,STRAZZER Giovanni,,
5814,WYDER Daniel,,
5815,PAULIN Andrew,,
5816,PIVA Valerio,,
5817,WILSON Michael,,
5818,ANTÓN Manuel Ángel,,
5819,MARTINEZ Joaquin,,
5820,MUÑOZ Pedro,,
5821,RUIZ Eduardo,,
5822,SÁNCHEZ Mariano,,
5823,TAKENS Gerrie,,
5824,COSTA João,,
5825,DIMITROV Nentcho,,
5826,DURO Rui,,
5827,ERNESTO Paulo,,
5828,FAUSTINO MARQUES Jose,,
5829,CLARKE Glenn,,
5830,ARNAUD Dominique,,
5831,GOENSE Antoine,,
5832,KOKKELKOREN Martien,,
5833,POELS Twan,,
5834,REMIJN Marcel,,
5835,SAEY Peter,,
5836,TOLHOEK Patrick,,
5837,VAN DER HULST Marco,,
5838,WINNEN Peter,,
5839,DA COSTA ARAUJO Antonio,,
5840,REIS Constancio,,
5841,VALENTE Fernando,,
5842,GIANNELLI Alessandro,,
5843,PAVLIČ Jure,,
5844,GARDE Dominique,,
5845,PICHON Eric,,
5846,ROUXEL Jean-philippe,,
5847,SIMON Pascal,,
5848,THEUEX Didier,,
5849,MARQUINA Pedro Antonio,,
5850,SEVILLA Juan Carlos,,
5851,DE BELEYR Stefan,,
5852,DE SCHACHT Alain,,
5853,DECORTE Geert,,
5854,HENDRIKX Patrick,,
5855,ILEGEMS Roger,,
5856,RAKERS Stefan,,
5857,VAN HIMST Frank,,
5858,VAN IMPE Peter,,
5859,BOTTEON Luigi,,
5860,PIASECKI Lech,,
5861,UMARAS Gintautas,,
5862,BELLI Luigi,,
5863,PEDERSEN Dag Erik,,
5864,LAEREMANS Alain,,
5865,RAAS Pierre,,
5866,SPRANGERS Marc,,
5867,VAN CALSTER Wim,,
5868,BOMBINI Emanuele,,
5869,PASSERA Camillo,,
5870,BERARDI Antonio,,
5871,BERARDI Orio,,
5872,IANNICELLO Massimo,,
5873,IMOLA Piero Marino,,
5874,MAGNAGO Walter,,
5875,MINI Settimo,,
5876,ORLANDO Fabrizio,,
5877,RASTI Gianfranco,,
5878,ROSTI Pier Marino,,
5879,DEMIERRE Serge,,
5880,ALAERTS Dany,,
5881,DEWAILLY Pierre,,
5882,THEVENIN Marc,,
5883,CARCANO Sergio,,
5884,DAZZANI William,,
5885,GIOIA Danilo,,
5886,ENOKIDA Hiroji,,
5887,MARUYAMA Shigekazu,,
5888,BRANDINI Claudio,,
5889,GIULIANI Stefano,,
5890,VITALI Marco,,
5891,BERNAL Marco,,
5892,GENESCA José Mario,,
5893,LARA Mario,,
5894,PINO Álvaro,,
5895,RAVELO Carlos,,
5896,REINA Juan,,
5897,BRASSEUR Jean-françois,,
5898,DE ROECK Pascal,,
5899,DESMET Nico,,
5900,HOSTE Frank,,
5901,NESKENS Danny,,
5902,TOURNÉ Stan,,
5903,VAN DEN BOSSCHE Roger,,
5904,VAN ROOY Koen,,
5905,WILLEMS Rigo,,
5906,AKSEMENKO Viatcheslav,,
5907,ANTONOVITCHE Evgueni,,
5908,BELIAEV Kirille,,
5909,KRASNOV Alexander,,
5910,MINDEV Nikolai,,
5911,TOPORIZCHEV Andrei,,
5912,BOCK Thierry,,
5913,CRIQUIELION Claude,,
5914,BERROJALBIZ Joseba,,
